,Identifier,Title,Subject,Date,Text,locations,tags
1393,18178,"Eleanor Daggett Karsten to Arthur Eugene Bestor, March 12, 1918","Addams, Jane, speaking tours;Addams, Jane, and family",1918-03-12,hullhous 800 south halst street chicago an mar 16 march 12th 1918 dear mr bestor understand engag futur made committe write tell chang made miss addam plan miss addam reach new orlean seventh call back illinoi telegram death brother arrang food administr repres new orlean return california way new orlean april fill two engag made time arrang seem quit satisfactori program charg miss addam therefor plan return southern rout probabl go salt lake citi either immedi last talk oakland twentyninth possibl return southern california week make special trip bonnevil club salt lake citi believ arrang best meet wish club miss addam date west date california remain unchang sincer eleanor daggett karsten sign secretari jane addam arthur e bestor esq committe public inform washington dc,"41.8802312,-87.6245874",Family;Lectures;Travels
1394,18152,"Eleanor Daggett Karsten to International Committee of Women for Permanent Peace, Committee of Five, January 23, 1919;Eleanor Daggett Karsten to Emily Greene Balch, January 23, 1919","Addams, Jane, requests from;peace movement, activities of;peace movement, activities of",1919-01-23,hullhous 800 south halst street chicago januari 23d 1919 member nation committe miss addam washington victori dinner etc februari 12th 13th feel would clarifi member committe five could meet discus intern situat could arrang either friday fourteenth saturday fifteenth either washington conveni member committe philadelphia could probabl arrang member lunch togeth quiet talk either place miss addam receiv cabl enclos copi implor come headquart understand unless mean thing go well intern offic kindli let miss addam know soon possibl prefer matter date place suggest meet sincer eleanor daggett karsten sign secretari jane addam,"41.8716164,-87.6474573",Meetings;Peace
1396,18133,"Eleanor Daggett Karsten to Agnes Brown Leach, March 11, 1918","Addams, Jane, gratitude;peace movement, activities of",1918-03-11,march 11th 1918 mr henri g leach 829 park avenu new york citi dear mr leach miss addam left trip california letter came wish write express great appreci kind send full satisfi account mind much reliev letter left feel matter go adjust satisfactorili sincer execut secretari,"41.8802312,-87.6245874",Peace
1397,18129,"Eleanor Daggett Karsten to Miriam P. Alter, March 11, 1918","peace movement, activities of",1918-03-11,march 11th 1918 miss miriam p alter 138 west 13th street new york citi dear miss alter letter march 8th address miss addam refer main line branch woman peac parti haverford pennsylvania mr edmund c evan chairman branch pledg therefor made request cours refer sincer execut secretari,"41.8802312,-87.6245874",Finances;Peace
1400,18081,"Jane Addams to Winthrop David Lane, October 5, 1918","publications;Addams, Jane, writings",1918-10-05,hullhous 800 south halst street chicago dear mr lane correspond paul kellogg regard articl thought agre account full survey would better write paper atla mr sedgwick signifi willing articl although cours abroad hope right go back old friend plea ask mr kellogg believ faith jane addam oct 5 1918,"41.8716164,-87.6474573",Requests;Writings
1405,17979,"Eleanor Daggett Karsten to Mina Caroline Ginger Van Winkle, March 1, 1918","Addams, Jane, speaking tours;Addams, Jane, travels",1918-03-01,hullhous 800 south halst street chicago march 1st 1918 dear mr van winkl miss addam receiv telegram california answer directli mr burdett suggest take engag singl club think use take appoint feder may reach peopl wider rang send copi itinerari soon also glad say miss addam also receiv word new orlean engag plan leav fifth march speak new orlean seventh may ask send soon anoth book govern request transport trip new orlean almost exhaust blank one sent necessari use two trip one transport one pullman sincer eleanor daggett karsten sign secretari jane addam,"41.8716164,-87.6474573",Lectures;Travels
1406,17977,"Jane Addams to Myra Harriet Reynolds Linn, August 29, 1918","Addams, Jane, and family;Addams, Jane, financial dealings",1918-08-29,dear myra bill wander around even tell send send check hope dress come right good spirit berkeley plea send address soon alway dearest aunt jane addam aug 27 long peak inn long peak colo sept 10,"40.2548753,-105.6160295",Family
1407,17975,"Jane Addams to Henry Crittenden Morris, January 3, 1919","international organization;peace movement, activities of;Chicago, political activities in",1919-01-03,hullhous 800 south halst street chicago januari 3d 1919 mr dear mr morri certainli think oblig everi good citizen especi touch intern mind stir public opinion leagu nation hope much chicago peac societi someth direct mani u work leagu organ mr call doubtless know gone pari hard know nation societi decid faith jane addam sign,"41.8716164,-87.6474573",Peace
1408,17973,"Jane Addams to Myra Harriet Reynolds Linn, March 1, 1918","Addams, Jane, and family;Addams, Jane, lectures",1918-03-01,hullhous 800 south halst street chicago dear myra plan reach riversid afternoon march 14th sunday monday 18 th speak lo angel next day pasadena go north ten day hope come back part cal 30 th mari smith pasadena north send list engag later select page 2 good deal care oblig refus great mani sincer hope stanley first visit second one aw nice go see soon jane first time love alway love aunt jane addam march 1 st 1918,"41.8716164,-87.6474573",Family;Lectures;Travels
1416,17774,"Jane Addams to Lucia Ames Mead, February 21, 1918","peace movement, activities of;Addams, Jane, and peace movement",1918-02-21,februari 21 1918 dear mr mead enclos letter sent member board embodi wisdom abl contribut vex new york situat aw sorri much troubl alway affection enc mr lucia ame mead 19 euston road brooklin massachusett,"41.8781136,-87.6297982",Peace
1417,17773,"Jane Addams to Emily Greene Balch, February 21, 1918","peace movement, women and;peace movement, international",1918-02-21,intern committe woman perman peac section unit state america woman peac parti offic 116 south michigan avenu chicago illinoi februari 21 1918 dear miss balch ask four member perman committe sign letter therefor plea make suggest think might well find definit whether peopl convict chang hard howev make creedal test perhap someth could done first question make clear want know peopl stand perman committe five author select deleg although rememb less deleg execut board woman peac parti think howev might assum power fill vacanc mr blankenburg said sever time sure abl go congressafterthewar husband ill health mr charlott perkin gilman also written know present attitud toward war whether would still qualifi go mr hull whose husband expect attend offici peac confer would like go wish could made deleg perhap place mr blankenburg like much add crystal eastman quit sure would like deleg perhap mr william miss burritt alreadi list would fair light recent event add name kindli send offic soon opinion regard last two suggest sorri postpon meet deleg june doctor quit stern regard month march california could probabl meet board woman peac parti time alway affection jane addam sign miss emili green balch 110 morningsid drive new york ny,"41.8802312,-87.6245874",Conferences;Peace
1423,17680,"Jane Addams to Mary Emma Woolley, December 13, 1918","Addams, Jane, and peace movement;Addams, Jane, requests from;peace movement, activities of;World War I, peace negotiations",1918-12-13,hullhous 800 south halst street chicago decemb 13th 1918 dear madam send one deleg altern congress war copi letter dr jacob origin intern paper letter explain decis reach meet held new york novemb twentyfourth time place congress submit vote intern board grate express opinion deleg judgment matter faith jane addam sign,"41.8716164,-87.6474573",Meetings;Peace;Requests
1424,17679,"Jane Addams to Alice Thacher Post, December 23, 1918","Addams, Jane, and peace movement;peace movement, organization of;Addams, Jane, requests from",1918-12-23,decemb 23d 1918 dear mr post enclos plea find copi two letter show way wind blow latter receiv mr hull swarthmor sent excel repli telegraph elect one committe five think alreadi written twice send signatur sever copi blank blue paper fill consid washington proper certif name send mr mead letter receiv morn ask five american member vote vote ask member intern committe ten miss macmillan one nation section ask express opinion bring correspond come perhap codifi regard vacanc caus mr kelley resign thought explain miss hamilton declin absolut one five seem therefor must consid mr kelley still member fill place substitut cours bare possibl might reconsid congress held later record vote taken minut done someth said mr karsten miss hamilton quit question substitut mr kelley christma greet mr post affection,"41.8781136,-87.6297982",Memberships;Peace;Requests
1425,17678,"Jane Addams to Florence Kelley, December 23, 1918","Addams, Jane, and family;holidays and celebrations",1918-12-23,hullhous 800 south halst street chicago dear sister kelley two letter show way wind blow mr hull recd latter made excel repli merri xma alway homesick stanley littl kelley time year alway devotedli jane addam sign dec 23 1918,"41.8716164,-87.6474573",Family;Holidays
1429,17636,"Jane Addams to Salmon Oliver Levinson, December 11, 1918","Addams, Jane, requests from;Hull-House, donations",1918-12-11,hullhous 800 south halst street chicago decemb 11th 1918 dear mr levinson posit mortifi find name list subscrib suppos write today remind contribut usual made decemb hullhous everi year sinc 1909 kindli sent gener check u time 1917 sent may quit punctili regard mix request money social relat perhap wont mind midst negoti write usual letter hope continu contribut year hullhous debt pretend easi keep afloat war time faith jane addam sign,"41.8716164,-87.6474573",Finances;Hull-House;Requests
1432,17627,"Jane Addams to Emily Greene Balch, December 10, 1918","Addams, Jane, travels;peace movement, activities of",1918-12-10,hullhous 800 south halst street chicago dear ladi send copi last two commun although illumin also copi british agenda plea revis letter will give go one five vigor effort made passport whole instinct littl delay offici date definit write tomorrow alway devotedli jane addam dec 10 1918,"41.8716164,-87.6474573",Peace;Travels
